Order_ID,Customer_Name,Age,Gender,City,Category,Product_Name,Quantity,Unit_Price,Discount,Total_Price,Payment_Method,Order_Date,Customer_Rating,Delivery_Days
ORD10293,Dr. Carolyn Robertson,61.0,Other,Pune,Beauty,Among,8,3204.63,0.36,16407.71,Net Banking,2024-07-26,2.0,8.0
ORD2735,Jonathan Hopkins,63.0,Male,Vadodara,Books,Think,7,2936.48,0.21,16238.73,UPI,2024-09-09,1.0,10.0
ORD8397,Angela Hughes,34.0,Female,Bangalore,Beauty,Hard,9,1313.96,0.38,7331.9,Net Banking,2025-05-18,1.0,7.0
ORD5255,Craig Hughes,59.0,Male,Pune,Sports,Mrs,3,397.23,0.3,834.18,Debit Card,2023-08-26,,13.0
ORD9376,Shannon Greene,29.0,Other,Vadodara,Books,They,8,4556.51,0.1,32806.87,UPI,2025-01-19,3.0,5.0
ORD3475,Kimberly Johnson,44.0,Female,Bangalore,Home,Off,3,671.95,0.01,1995.69,Net Banking,2025-05-21,2.0,11.0
ORD6861,Kimberly Stewart,,Female,Mumbai,Books,Game,2,2444.67,0.31,3373.64,Debit Card,2024-10-12,2.0,14.0
ORD4713,William Parks,20.0,Other,Delhi,Home,Inside,6,1923.81,0.38,7156.57,Cash,2025-01-26,4.0,11.0
ORD10072,Laura Graves,30.0,Male,Bangalore,Books,Business,4,2629.42,0.3,7362.38,Cash,2023-03-26,2.0,13.0
ORD2804,Tiffany Ruiz,56.0,Other,Chennai,Beauty,Marriage,2,530.0,0.06,996.4,UPI,2023-05-26,,14.0
ORD1707,Christian Dixon,63.0,Female,Vadodara,Home,Style,8,2008.01,0.29,11405.5,Debit Card,2024-05-17,1.0,10.0
ORD10286,Charles Robinson,61.0,Other,Vadodara,Books,Expert,3,593.49,0.03,1727.06,UPI,2025-01-20,4.0,2.0
ORD6189,Andrew Wilson,18.0,Female,Mumbai,Beauty,Entire,2,771.91,0.15,1312.25,Credit Card,2024-03-30,4.0,1.0
ORD6472,Kurt Rodriguez,52.0,Male,Bangalore,Beauty,Main,1,3862.22,0.36,2471.82,Credit Card,2023-08-22,2.0,5.0
ORD1072,Fernando Camacho,31.0,Other,Delhi,Home,Heavy,5,2357.82,0.08,10845.97,Net Banking,2024-06-29,1.0,9.0
ORD8843,Kyle Mcknight,32.0,Other,Ahmedabad,Electronics,South,5,3658.17,0.13,15913.04,Debit Card,2023-03-06,4.0,9.0
ORD6101,Ashley Rodriguez,27.0,Other,Ahmedabad,Sports,Every,8,4393.44,0.33,23548.84,Cash,2024-12-03,3.0,5.0
ORD7764,Kathryn Roberts,36.0,Other,Pune,Beauty,Bed,1,4509.85,0.14,3878.47,Cash,2025-01-23,3.0,11.0
ORD2125,Dennis Barajas,22.0,Other,Mumbai,Beauty,Or,5,1880.29,0.2,7521.16,Cash,2023-08-27,3.0,1.0
ORD2241,Matthew Lopez DDS,36.0,Other,Delhi,Books,Voice,1,1701.03,0.2,1360.82,Cash,2024-03-07,4.0,11.0
ORD9341,Tiffany Castro,32.0,Female,Mumbai,Electronics,Her,9,4533.69,0.08,37538.95,Cash,2025-02-23,2.0,3.0
ORD3349,Alison Mitchell,31.0,Female,Bangalore,Beauty,Join,3,555.6,0.25,1250.1,UPI,2023-01-15,3.0,1.0
ORD7602,Gregory Glover,59.0,Female,Delhi,Electronics,Stuff,5,3424.86,0.24,13014.47,Cash,2023-02-25,2.0,10.0
ORD7780,Rhonda Singh,21.0,Male,Ahmedabad,Sports,Simply,6,3814.14,0.19,18536.72,Cash,2024-09-11,4.0,1.0
ORD5358,Michael Jones,21.0,Other,Pune,Sports,Decision,8,1106.63,0.01,8764.51,Credit Card,2023-09-03,3.0,10.0
ORD2343,Dave Baird,54.0,Female,Chennai,Home,Knowledge,2,4316.95,0.01,8547.56,Net Banking,2024-12-04,2.0,7.0
ORD10001,Christopher Johnson,63.0,Other,Chennai,Sports,Mother,7,784.04,0.25,4116.21,UPI,2023-11-24,2.0,14.0
ORD9771,Tina Ortega,28.0,Male,Delhi,Sports,Former,7,2033.13,0.37,8966.1,Cash,2025-05-22,5.0,
ORD10672,Mary White,44.0,Female,Mumbai,Beauty,Avoid,9,929.5,0.37,5270.27,Debit Card,2024-11-08,2.0,14.0
ORD7652,Cheryl Moore,41.0,Other,Ahmedabad,Beauty,Since,3,1114.53,0.26,2474.26,UPI,2023-10-16,3.0,5.0
ORD2100,Melissa Clark,34.0,Female,Delhi,Books,Sit,8,1747.21,0.12,12300.36,Net Banking,2023-09-05,5.0,4.0
ORD8327,Steven Johnson,37.0,Female,Mumbai,Electronics,Under,3,1270.87,0.33,2554.45,UPI,2023-12-16,3.0,13.0
ORD8622,Bruce Bass,22.0,Female,Vadodara,Home,Process,8,252.77,0.33,1354.85,Cash,2023-08-10,3.0,9.0
ORD1987,David Richardson,42.0,Other,Bangalore,Beauty,Goal,3,2039.15,0.12,5383.36,Cash,2023-11-07,3.0,7.0
ORD3852,Elizabeth Nguyen,31.0,Male,Pune,Clothing,Newspaper,4,1806.67,0.29,5130.94,Debit Card,2024-11-16,4.0,12.0
ORD1630,Benjamin Cook,55.0,Other,Mumbai,Beauty,Crime,9,1025.09,0.17,7657.42,UPI,2023-10-23,4.0,1.0
ORD2249,Erin Juarez,37.0,Female,Pune,Home,Outside,5,4115.64,0.33,13787.39,UPI,2024-05-10,3.0,5.0
ORD4179,Michael Jones,37.0,Male,Chennai,Electronics,Agreement,6,1016.79,0.24,4636.56,Debit Card,2025-02-13,,2.0
ORD1482,Gregory Simon,34.0,Male,Ahmedabad,Books,Mother,4,3055.64,0.21,9655.82,Debit Card,2024-08-29,4.0,5.0
ORD4040,Michael Stanton,31.0,Female,Bangalore,Beauty,Most,3,1715.79,0.2,4117.9,Net Banking,2025-02-02,4.0,11.0
ORD6010,John Davis,48.0,Other,Delhi,Sports,Cell,2,292.55,0.15,497.33,Cash,2023-02-09,1.0,13.0
ORD9819,Kiara Mendoza,33.0,Female,Chennai,Sports,Read,9,250.99,0.06,2123.38,UPI,2024-01-02,4.0,7.0
ORD8000,Mr. Tyler Ballard MD,26.0,Other,Delhi,Home,Increase,7,4092.61,0.29,20340.27,UPI,2024-08-12,1.0,13.0
ORD4273,Rachel Ruiz,18.0,Female,Vadodara,Beauty,Detail,7,1827.96,0.14,11004.32,Credit Card,2025-01-18,2.0,11.0
ORD8227,Kevin Brandt,54.0,Other,Ahmedabad,Beauty,Whom,8,227.44,0.2,1455.62,Credit Card,2025-05-07,2.0,2.0
ORD4683,Maria Smith,37.0,Male,Mumbai,Beauty,Various,7,2552.11,0.16,15006.41,Debit Card,2023-01-08,2.0,1.0
ORD7674,Jordan Conner,46.0,Female,Bangalore,Books,Into,7,350.87,0.14,2112.24,UPI,2023-10-14,5.0,14.0
ORD7807,Michael Hall,58.0,Male,Pune,Beauty,Picture,7,2630.28,0.35,11967.77,Cash,2023-06-07,3.0,13.0
ORD10836,Cody Fowler,33.0,Other,Bangalore,Clothing,Easy,7,1249.5,0.08,8046.78,Cash,2024-02-09,4.0,1.0
ORD2316,Nicole Brown,32.0,Other,Chennai,Electronics,Entire,7,3993.31,0.02,27394.11,UPI,2025-03-24,,14.0
ORD4225,Kathy Perry,18.0,Other,Bangalore,Electronics,Worker,3,3307.8,0.25,7442.55,Credit Card,2023-10-02,1.0,6.0
ORD2072,Keith Gonzalez,20.0,Male,Chennai,Beauty,Act,6,2181.67,0.17,10864.72,Credit Card,2023-09-22,3.0,
ORD5815,Nicholas Hunter,35.0,Female,Delhi,Sports,Full,9,392.44,0.3,2472.37,Net Banking,2024-12-22,1.0,6.0
ORD9548,Willie Collins PhD,21.0,Female,Delhi,Home,Next,6,4053.74,0.01,24079.22,Credit Card,2024-10-18,1.0,7.0
ORD6752,Rebecca Cantu,50.0,Male,Bangalore,Electronics,Him,3,3290.92,0.35,6417.29,Net Banking,2023-01-31,5.0,1.0
ORD10240,Michael Davidson,,Male,Mumbai,Beauty,Information,1,1737.84,0.1,1564.06,Cash,2023-06-26,5.0,2.0
ORD5616,William Caldwell,47.0,Female,Delhi,Books,Choice,9,3536.39,0.1,28644.76,Credit Card,2025-03-02,5.0,6.0
ORD4097,Bradley Robles,57.0,Other,Chennai,Beauty,Medical,3,2370.11,0.33,4763.92,UPI,2023-08-08,1.0,14.0
ORD7869,Paige Adams,33.0,Other,Chennai,Sports,Fast,6,3614.35,0.2,17348.88,Credit Card,2025-04-15,2.0,9.0
ORD2300,Amy Myers,19.0,Female,Mumbai,Home,Figure,2,1643.77,0.21,2597.16,Credit Card,2023-10-03,3.0,10.0
ORD8285,Wayne Fleming,40.0,Other,Mumbai,Electronics,High,8,464.8,0.3,2602.88,Net Banking,2023-05-09,1.0,9.0
ORD7284,Brian Carlson,55.0,Other,Delhi,Sports,Expect,8,4009.97,0.01,31758.96,Net Banking,2023-07-24,2.0,2.0
ORD6495,Emily Howell,62.0,Male,Pune,Electronics,Campaign,2,2882.56,0.19,4669.75,UPI,2024-11-11,4.0,12.0
ORD6291,Sharon Greer,61.0,Female,Bangalore,Beauty,Cell,4,4791.82,0.09,17442.22,Net Banking,2025-06-04,5.0,13.0
ORD2798,John Santos,38.0,Other,Ahmedabad,Home,Discover,8,1875.01,0.26,11100.06,Net Banking,2023-02-23,2.0,11.0
ORD6203,Brian Floyd,45.0,Female,Mumbai,Clothing,Share,2,4023.46,0.1,7242.23,UPI,2024-02-28,2.0,6.0
ORD9227,Stacy Davis,37.0,Female,Ahmedabad,Sports,Whatever,2,3839.03,0.06,7217.38,Credit Card,2024-06-11,4.0,10.0
ORD6047,Heather Grimes,63.0,Other,Mumbai,Beauty,Agree,6,1585.37,0.2,7609.78,Cash,2024-02-16,1.0,9.0
ORD7441,Thomas Gardner,18.0,Male,Ahmedabad,Beauty,Brother,3,1458.06,0.26,3236.89,Cash,2023-01-04,2.0,11.0
ORD9105,Frank Roman,50.0,Other,Chennai,Clothing,Out,3,2808.11,0.12,7413.41,Credit Card,2023-11-25,1.0,13.0
ORD3359,Denise Wood,30.0,Other,Ahmedabad,Clothing,Single,4,3041.1,0.16,10218.1,Net Banking,2024-02-02,4.0,2.0
ORD10475,Bryce Mccoy,18.0,Male,Delhi,Sports,Buy,8,614.93,0.08,4525.88,Net Banking,2023-04-29,4.0,8.0
ORD4654,Matthew Schneider,64.0,Female,Chennai,Books,Company,8,2268.42,0.39,11069.89,Credit Card,2025-03-22,2.0,2.0
ORD8052,Sarah Jenkins,57.0,Other,Pune,Electronics,Clearly,6,3684.32,0.35,14368.85,Cash,2025-05-15,4.0,12.0
ORD2286,Gerald Rodriguez,24.0,Female,Ahmedabad,Beauty,Table,5,731.18,0.34,2412.89,Net Banking,2025-02-13,,2.0
ORD10221,Joshua Thomas,22.0,Other,Vadodara,Clothing,Why,6,2333.0,0.28,10078.56,Cash,2024-02-08,5.0,13.0
ORD5445,Jeffrey Boyd,23.0,Male,Chennai,Home,Particularly,1,4898.88,0.1,4408.99,Cash,2024-04-14,1.0,1.0
ORD3137,Matthew Bailey,46.0,Other,Vadodara,Clothing,Ago,2,3666.35,0.25,5499.52,UPI,2023-10-08,4.0,12.0
ORD7787,Veronica Santiago,40.0,Male,Pune,Sports,It,7,1517.01,0.24,8070.49,Credit Card,2024-03-08,5.0,4.0
ORD10850,Derek Hicks,,Other,Delhi,Electronics,See,4,3567.83,0.37,8990.93,UPI,2025-04-30,2.0,6.0
ORD9601,Duane Jordan,54.0,Male,Bangalore,Beauty,Physical,4,2960.19,0.18,9709.42,Cash,2023-08-30,,2.0
ORD10061,Justin Jones,54.0,Male,Pune,Beauty,Reason,7,1525.5,0.07,9931.0,Credit Card,2023-12-25,2.0,11.0
ORD7894,Tami Fisher,47.0,Male,Pune,Beauty,Action,9,1968.94,0.01,17543.26,Net Banking,2023-05-18,2.0,7.0
ORD9661,Amy Murphy,31.0,Male,Pune,Clothing,Particular,4,4016.43,0.01,15905.06,Credit Card,2023-03-18,3.0,13.0
ORD8151,Jerry Murray,32.0,Female,Ahmedabad,Electronics,Close,3,2553.74,0.04,7354.77,Debit Card,2023-07-16,5.0,7.0
ORD1963,Jennifer Hughes,31.0,Female,Chennai,Electronics,Early,9,2524.66,0.3,15905.36,UPI,2023-09-02,,1.0
ORD7012,Robin Barker,26.0,Male,Bangalore,Clothing,Property,3,1636.78,0.1,4419.31,Net Banking,2024-11-26,3.0,13.0
ORD5882,Kimberly Dillon,49.0,Male,Ahmedabad,Electronics,Term,5,4535.98,0.22,17690.32,Cash,2023-02-23,2.0,6.0
ORD1140,Michael Sosa,41.0,Female,Mumbai,Beauty,Why,1,2843.24,0.05,2701.08,Net Banking,2025-05-15,2.0,7.0
ORD10126,Christine Salinas,39.0,Female,Mumbai,Books,Move,6,3759.94,0.05,21431.66,Net Banking,2023-07-23,4.0,5.0
ORD7936,Tanya Cameron,37.0,Female,Vadodara,Clothing,Smile,7,3522.62,0.14,21206.17,Credit Card,2024-07-23,3.0,1.0
ORD7542,Dalton Stevens,19.0,Male,Mumbai,Clothing,Green,2,2005.18,0.06,3769.74,Credit Card,2023-06-22,5.0,11.0
ORD6243,Lynn Bautista,53.0,Male,Bangalore,Beauty,Other,8,2718.83,0.14,18705.55,Debit Card,2024-06-28,1.0,5.0
ORD5431,Dawn Giles,33.0,Male,Mumbai,Home,Officer,9,2353.56,0.33,14191.97,Cash,2024-01-26,,8.0
ORD1406,James Moore,28.0,Male,Pune,Sports,Medical,1,4809.68,0.36,3078.2,Cash,2024-05-13,2.0,6.0
ORD9212,Terri Wilson,48.0,Female,Ahmedabad,Books,Put,4,981.38,0.35,2551.59,Debit Card,2024-05-31,5.0,14.0
ORD9464,Jade Garner,51.0,Other,Ahmedabad,Clothing,Medical,9,1972.11,0.14,15264.13,Net Banking,2024-11-01,4.0,2.0
ORD9719,Regina Cox,20.0,Other,Vadodara,Books,Follow,9,1369.77,0.26,9122.67,Cash,2024-02-21,4.0,14.0
ORD9234,Patrick Schultz,61.0,Other,Mumbai,Books,Want,2,4565.65,0.38,5661.41,Credit Card,2024-05-11,3.0,9.0
ORD5399,Ricardo Mullins,27.0,Other,Pune,Clothing,There,9,4410.07,0.07,36912.29,Credit Card,2025-02-10,2.0,10.0
ORD6252,Robert White,36.0,Female,Delhi,Clothing,Energy,7,2262.59,0.27,11561.83,Cash,2023-04-30,,5.0
ORD1011,Joshua Brown,32.0,Female,Chennai,Clothing,Put,7,3877.74,0.2,21715.34,Cash,2024-01-28,3.0,3.0
ORD5760,Aimee Joseph,37.0,Other,Chennai,Electronics,Human,8,1931.77,0.19,12517.87,Net Banking,2023-08-19,2.0,9.0
ORD2177,James Sloan,35.0,Other,Bangalore,Home,Effect,4,4133.81,0.04,15873.83,Cash,2023-05-08,3.0,10.0
ORD3863,Kristy Mcfarland,24.0,Female,Pune,Books,Building,4,3282.5,0.23,10110.1,Net Banking,2024-05-04,2.0,13.0
ORD7471,Thomas Rodgers,36.0,Male,Mumbai,Beauty,Have,9,4118.71,0.01,36697.71,Credit Card,2023-08-06,4.0,11.0
ORD7228,Kelly Black,21.0,Male,Delhi,Electronics,Study,6,1176.85,0.32,4801.55,Debit Card,2024-07-13,4.0,14.0
ORD3989,Randy Miller DDS,22.0,Other,Delhi,Clothing,Military,6,1298.03,0.37,4906.55,Debit Card,2023-07-07,1.0,4.0
ORD8117,Tracey Coleman,25.0,Male,Pune,Clothing,Soldier,3,658.29,0.01,1955.12,Debit Card,2023-06-29,,8.0
ORD8010,Jose Gonzales,40.0,Male,Chennai,Home,Stage,9,168.85,0.33,1018.17,UPI,2024-02-04,3.0,11.0
ORD9649,Jeanette Rodriguez,52.0,Female,Bangalore,Electronics,Face,5,2118.76,0.39,6462.22,Cash,2024-04-13,5.0,14.0
ORD2440,Margaret Johnson,27.0,Male,Chennai,Books,Fine,8,3998.64,0.25,23991.84,UPI,2023-07-04,1.0,11.0
ORD10845,Christopher Glover,59.0,Female,Ahmedabad,Electronics,Old,3,2737.52,0.2,6570.05,Credit Card,2024-11-21,2.0,3.0
ORD3875,Ernest Chen,49.0,Other,Ahmedabad,Sports,Space,2,4802.35,0.1,8644.23,Credit Card,2025-01-21,5.0,
ORD10193,Cassandra Miller,30.0,Male,Delhi,Books,That,7,2250.81,0.29,11186.53,UPI,2025-05-05,1.0,8.0
ORD9881,Ruben Soto,20.0,Male,Mumbai,Clothing,Daughter,6,3168.92,0.14,16351.63,Net Banking,2024-07-28,5.0,9.0
ORD8232,Crystal Robinson,36.0,Male,Vadodara,Sports,Agency,7,3938.93,0.16,23160.91,Net Banking,2024-09-08,3.0,2.0
ORD4726,Cynthia Lamb,27.0,Other,Bangalore,Beauty,Whether,2,472.31,0.03,916.28,Credit Card,2024-08-09,3.0,10.0
ORD3772,Sarah Johnson,18.0,Female,Delhi,Clothing,Born,1,4402.48,0.26,3257.84,Net Banking,2025-01-08,1.0,9.0
ORD1454,Charles Coleman,59.0,Male,Pune,Electronics,School,6,1209.96,0.25,5444.82,Credit Card,2025-04-12,4.0,6.0
ORD9189,Kylie Tapia,45.0,Male,Ahmedabad,Books,Mr,7,2831.52,0.4,11892.38,Debit Card,2023-10-14,3.0,7.0
ORD2367,Tammy Jimenez,,Male,Delhi,Electronics,Actually,2,3806.74,0.04,7308.94,Debit Card,2024-11-26,,4.0
ORD4712,Lauren Kelly,60.0,Male,Chennai,Clothing,Former,4,612.57,0.24,1862.21,Cash,2024-12-04,3.0,9.0
ORD10950,Melissa Santana,31.0,Male,Vadodara,Clothing,As,1,2220.64,0.14,1909.75,Cash,2023-07-04,3.0,12.0
ORD2388,John Lee,38.0,Male,Bangalore,Beauty,Example,3,4643.16,0.36,8914.87,Credit Card,2025-05-11,,10.0
ORD2000,David Roach,49.0,Male,Vadodara,Beauty,Various,4,1414.86,0.28,4074.8,Debit Card,2024-08-11,2.0,11.0
ORD8761,Alicia Powers,24.0,Other,Pune,Clothing,Hospital,7,650.05,0.24,3458.27,Credit Card,2023-03-09,3.0,4.0
ORD4553,Ms. Jessica Wright MD,53.0,Female,Chennai,Clothing,Recognize,1,2064.12,0.01,2043.48,Net Banking,2023-11-29,4.0,6.0
ORD5114,Holly Roberts,52.0,Male,Ahmedabad,Beauty,Camera,4,2789.87,0.26,8258.02,UPI,2024-11-25,3.0,1.0
ORD2667,Heather Gilbert,18.0,Male,Bangalore,Clothing,Rest,3,2494.56,0.03,7259.17,Credit Card,2025-04-09,3.0,10.0
ORD4173,Mackenzie Hess,53.0,Male,Delhi,Clothing,Similar,6,1057.26,0.0,6343.56,Cash,2023-12-28,1.0,3.0
ORD10833,Brandon Marshall,23.0,Male,Pune,Sports,Resource,4,3570.03,0.24,10852.89,Net Banking,2023-10-16,1.0,2.0
ORD1488,Johnny Schaefer,19.0,Male,Chennai,Home,Money,6,1550.07,0.27,6789.31,Credit Card,2023-03-19,3.0,13.0
ORD4230,Victoria Buck,44.0,Other,Mumbai,Home,Impact,4,752.99,0.23,2319.21,Net Banking,2023-04-04,4.0,14.0
ORD4828,Sarah Chapman,38.0,Other,Delhi,Beauty,Fear,5,2197.65,0.35,7142.36,Credit Card,2024-01-24,3.0,11.0
ORD9743,Bailey Bailey,56.0,Other,Ahmedabad,Sports,History,4,3143.27,0.23,9681.27,UPI,2024-07-27,1.0,8.0
ORD6208,Daniel Myers,46.0,Female,Delhi,Beauty,Buy,8,2178.3,0.3,12198.48,UPI,2023-09-29,2.0,10.0
ORD8848,Melissa Scott,62.0,Other,Chennai,Home,Concern,4,1811.5,0.13,6304.02,UPI,2024-01-18,5.0,
ORD6704,Alexandria Young,56.0,Female,Mumbai,Clothing,Of,9,4672.23,0.25,31537.55,Debit Card,2023-10-22,3.0,10.0
ORD10737,Kelly Owens,56.0,Other,Pune,Electronics,Exactly,4,1354.8,0.01,5365.01,Debit Card,2025-03-31,2.0,4.0
ORD9133,Erica Garner,,Female,Bangalore,Books,Chance,5,1945.92,0.32,6616.13,Credit Card,2024-05-18,2.0,14.0
ORD1703,Toni Daniels,42.0,Male,Bangalore,Electronics,Western,6,4503.47,0.18,22157.07,UPI,2023-04-14,2.0,7.0
ORD6105,Alison Berry,41.0,Male,Chennai,Books,Interest,8,3765.11,0.29,21385.82,Credit Card,2025-05-01,3.0,6.0
ORD9986,Tammy Woods,,Male,Pune,Home,Benefit,1,1733.83,0.35,1126.99,Net Banking,2024-01-20,4.0,10.0
ORD4291,Elizabeth Hicks,36.0,Male,Ahmedabad,Sports,Into,7,3553.41,0.15,21142.79,UPI,2023-06-28,2.0,12.0
ORD9125,Michael Carroll,,Male,Chennai,Clothing,Ten,7,4097.04,0.32,19501.91,UPI,2024-01-11,2.0,7.0
ORD10729,Greg Cuevas,54.0,Female,Chennai,Electronics,Million,3,1218.26,0.23,2814.18,Cash,2025-02-03,1.0,6.0
ORD10115,Denise Spears,30.0,Male,Pune,Beauty,Race,5,1333.29,0.27,4866.51,Net Banking,2024-03-18,2.0,7.0
ORD5909,Ashlee Pierce,23.0,Male,Delhi,Electronics,Forward,4,277.2,0.37,698.54,Debit Card,2023-12-30,5.0,12.0
ORD5440,Paul Steele,26.0,Female,Delhi,Home,Box,7,3132.59,0.21,17323.22,Credit Card,2025-04-27,4.0,14.0
ORD1986,Kurt Banks,20.0,Other,Vadodara,Sports,Mother,6,975.28,0.14,5032.44,Credit Card,2024-02-19,2.0,13.0
ORD10790,Laura Mendez,48.0,Other,Mumbai,Home,Big,1,4491.91,0.03,4357.15,Cash,2023-01-04,4.0,7.0
ORD10156,Mr. Calvin Cardenas,22.0,Other,Delhi,Books,Prepare,1,1509.88,0.12,1328.69,Net Banking,2024-10-21,3.0,1.0
ORD8705,Joseph Choi,49.0,Female,Chennai,Books,Old,2,2949.37,0.33,3952.16,Debit Card,2024-11-03,,10.0
ORD7257,Cristina Anderson,54.0,Female,Mumbai,Clothing,Kind,4,1590.46,0.28,4580.52,Credit Card,2024-04-25,3.0,5.0
ORD7089,Elizabeth Johnson,38.0,Other,Pune,Books,Much,6,3681.11,0.12,19436.26,Net Banking,2023-06-05,2.0,14.0
ORD6238,Kathleen Vasquez,58.0,Other,Chennai,Sports,Add,5,1975.11,0.27,7209.15,UPI,2025-03-14,2.0,3.0
ORD2198,Sharon Lee,50.0,Male,Vadodara,Electronics,Radio,4,2753.82,0.27,8041.15,Debit Card,2025-03-12,1.0,7.0
ORD10164,Matthew Neal,29.0,Male,Vadodara,Sports,Learn,1,1675.06,0.16,1407.05,Cash,2024-06-16,3.0,14.0
ORD8519,Michael Johnson,,Male,Chennai,Books,Speech,6,1204.24,0.39,4407.52,Credit Card,2023-08-14,2.0,7.0
ORD7812,Stephen Aguilar,19.0,Other,Mumbai,Electronics,Discover,1,1773.64,0.21,1401.18,UPI,2024-11-07,4.0,3.0
ORD9320,Teresa Eaton,19.0,Other,Ahmedabad,Electronics,State,5,1725.31,0.31,5952.32,Cash,2025-04-19,2.0,12.0
ORD8175,Christopher Carter MD,62.0,Other,Mumbai,Books,Recognize,2,1496.69,0.34,1975.63,Debit Card,2024-04-29,3.0,9.0
ORD5470,Rebecca Perkins,35.0,Other,Mumbai,Sports,Improve,5,1495.97,0.27,5460.29,UPI,2024-02-24,4.0,10.0
ORD1891,Michael Reed,22.0,Male,Mumbai,Books,Last,2,1142.36,0.24,1736.39,Debit Card,2023-04-07,4.0,4.0
ORD2969,Sherri Smith,63.0,Other,Bangalore,Sports,Pattern,6,1184.71,0.06,6681.76,Debit Card,2024-10-12,1.0,11.0
ORD6757,Brittany Reynolds,59.0,Other,Pune,Home,Also,6,864.09,0.05,4925.31,Net Banking,2023-09-24,3.0,5.0
ORD7527,Amanda Robbins,26.0,Other,Pune,Books,Parent,9,719.04,0.07,6018.36,UPI,2023-04-28,2.0,11.0
ORD7294,Brad Rodriguez,58.0,Female,Pune,Beauty,Phone,7,3298.82,0.17,19166.14,Cash,2023-12-24,4.0,2.0
ORD8595,Michelle Harris,19.0,Female,Mumbai,Electronics,Middle,1,807.79,0.12,710.86,Cash,2024-12-06,1.0,13.0
ORD4249,Felicia Obrien DDS,30.0,Male,Mumbai,Clothing,Huge,5,219.6,0.05,1043.1,Debit Card,2023-02-12,2.0,2.0
ORD7570,Sarah Clark,44.0,Female,Vadodara,Electronics,Fund,1,2521.87,0.12,2219.25,Cash,2024-08-08,3.0,6.0
ORD7638,Abigail Banks MD,64.0,Other,Pune,Sports,Sister,5,2892.87,0.05,13741.13,UPI,2025-05-19,5.0,1.0
ORD8351,Jasmine Mccarty,30.0,Other,Vadodara,Clothing,Hundred,2,1513.95,0.14,2603.99,Net Banking,2025-04-07,4.0,9.0
ORD10267,Anna Nelson,32.0,Female,Bangalore,Books,Of,6,4260.61,0.06,24029.84,Debit Card,2025-04-15,5.0,5.0
ORD8473,John Jones,34.0,Other,Mumbai,Beauty,Plan,1,2478.33,0.39,1511.78,Debit Card,2024-05-06,,10.0
ORD10299,Matthew Griffith,55.0,Female,Delhi,Home,New,5,2501.37,0.31,8629.73,Credit Card,2023-03-19,2.0,13.0
ORD9765,Dr. Mario Vasquez,51.0,Other,Delhi,Books,Economy,3,929.32,0.06,2620.68,Cash,2024-12-05,4.0,2.0
ORD2239,Ashley Schmidt,57.0,Other,Bangalore,Home,Space,5,2673.73,0.39,8154.88,UPI,2023-06-16,5.0,8.0
ORD3289,Michael Davenport,20.0,Female,Vadodara,Clothing,Responsibility,4,3783.36,0.26,11198.75,UPI,2024-01-03,1.0,5.0
ORD3740,Elaine Romero,48.0,Female,Ahmedabad,Beauty,Trial,5,1091.58,0.28,3929.69,Net Banking,2024-08-23,4.0,5.0
ORD9467,Lori Smith,22.0,Female,Vadodara,Clothing,Performance,1,4284.42,0.37,2699.18,Debit Card,2023-05-06,1.0,11.0
ORD5585,Carlos West,53.0,Other,Mumbai,Beauty,Former,6,1758.41,0.17,8756.88,Net Banking,2023-04-21,1.0,12.0
ORD2229,Daniel Smith,46.0,Other,Ahmedabad,Sports,Customer,3,2998.4,0.25,6746.4,Credit Card,2023-07-13,4.0,1.0
ORD7980,Scott Cruz,40.0,Female,Pune,Clothing,Century,9,3158.43,0.38,17624.04,Cash,2025-03-30,1.0,9.0
ORD6178,Richard Glenn,28.0,Other,Bangalore,Beauty,Far,8,3822.1,0.17,25378.74,UPI,2023-02-14,5.0,8.0
ORD5293,Ann Davis,51.0,Female,Vadodara,Sports,Watch,3,4614.49,0.24,10521.04,Cash,2023-01-02,3.0,4.0
ORD2058,Timothy Howard,31.0,Other,Ahmedabad,Sports,Decade,9,871.75,0.24,5962.77,UPI,2023-03-28,3.0,11.0
ORD7262,Timothy Sullivan,47.0,Female,Pune,Electronics,Little,3,1978.02,0.06,5578.02,UPI,2023-05-24,3.0,6.0
ORD1281,Scott Luna,45.0,Female,Chennai,Books,Hold,2,780.47,0.05,1482.89,Cash,2024-07-04,1.0,2.0
ORD1968,Amanda Morris,49.0,Other,Bangalore,Clothing,Billion,2,4136.63,0.04,7942.33,Credit Card,2024-07-13,4.0,4.0
ORD4953,Keith Solomon,30.0,Male,Vadodara,Sports,Wide,2,1507.98,0.15,2563.57,UPI,2023-02-04,4.0,11.0
ORD2939,Kelli Rogers,53.0,Other,Mumbai,Clothing,But,8,2205.53,0.29,12527.41,UPI,2023-02-19,,
ORD9553,Alicia Martinez,41.0,Other,Chennai,Beauty,Either,5,3884.48,0.14,16703.26,Net Banking,2024-06-02,3.0,8.0
ORD2274,Kathleen Baker,39.0,Female,Bangalore,Sports,Compare,7,956.03,0.21,5286.85,UPI,2025-02-06,3.0,13.0
ORD1619,Michael Hall,35.0,Male,Ahmedabad,Books,Camera,3,1097.09,0.38,2040.59,Debit Card,2025-05-12,3.0,2.0
ORD9595,Larry Miles,34.0,Male,Mumbai,Home,And,2,1662.0,0.02,3257.52,Net Banking,2024-10-03,3.0,7.0
